Generation number, Milliseconds from start, Fitness
846,46172,504230
847,46230,504230
848,46291,504230
849,46349,504230
850,46399,504230
851,46455,504230
852,46505,504230
853,46560,504230
854,46619,504230
855,46675,504230
856,46726,504230
857,46782,504230
858,46829,504230
859,46882,504230
860,46931,504230
861,46983,504230
862,47035,504230
863,47082,504230
864,47136,504230
865,47193,504230
866,47243,504230
867,47286,504230
868,47332,504230
869,47388,504230
870,47443,504230
871,47488,504230
872,47540,504230
873,47592,504230
874,47642,504230
875,47687,504230
876,47732,504230
877,47788,504230
878,47837,504230
879,47883,504230
880,47953,504230
881,48011,504230
882,48058,504230
883,48103,504230
884,48150,504230
885,48220,504230
886,48277,504230
887,48322,504230
888,48372,504230
889,48447,504230
890,48500,504230
891,48555,504230
892,48601,504230
893,48647,504230
894,48695,504230
895,48755,504230
896,48805,504230
897,48852,504230
898,48901,504230
899,48957,504230
900,49011,504230
901,49068,504230
902,49121,504230
903,49178,504230
904,49238,504230
905,49285,504230
906,49334,504230
907,49400,504230
908,49447,504230
909,49506,504230
910,49557,504230
911,49616,504230
912,49674,504230
913,49722,504230
914,49772,504230
915,49833,504230
916,49881,504230
917,49938,504230
918,49987,504230
919,50035,504230
920,50083,504230
921,50161,504230
922,50224,504230
923,50276,504230
924,50340,504230
925,50418,504230
926,50466,504230
927,50516,504230
928,50598,504230
929,50648,504230
930,50696,504230
931,50744,504230
932,50801,504230
933,50856,504230
934,50908,504230
935,50958,504230
936,51042,504230
937,51090,504230
938,51143,504230
939,51191,504230
940,51254,504230
941,51308,504230
942,51361,504230
943,51409,504230
944,51477,504230
945,51528,504230
946,51575,504230
947,51641,504230
948,51688,504230
949,51737,504230
950,51790,504230
951,51840,504230
952,51895,504230
953,51952,504230
954,51997,504230
955,52047,504230
956,52101,504230
957,52148,504230
958,52201,504230
959,52257,504230
960,52305,504230
961,52359,504230
962,52410,504230
963,52458,504230
964,52512,504230
965,52556,504230
966,52608,504230
967,52670,504230
968,52717,504230
969,52774,504230
970,52822,504230
971,52877,504230
972,52934,504230
973,52980,504230
974,53030,504230
975,53081,504230
976,53128,504230
977,53182,504230
978,53235,504230
979,53292,504230
980,53338,504230
981,53384,504230
982,53458,504230
983,53508,504230
984,53554,504230
985,53607,504230
986,53666,504230
987,53712,504230
988,53781,504230
989,53826,504230
990,53875,504230
991,53927,504230
992,53980,504230
993,54036,504230
994,54089,504230
995,54140,504230
996,54188,504230
997,54243,504230
998,54296,504230
999,54356,504230
1000,54408,504230
1001,54456,504230
1002,54517,504230
1003,54574,504230
1004,54619,504230
1005,54664,504230
1006,54718,504230
1007,54775,504230
1008,54822,504230
1009,54874,504230
1010,54927,504230
1011,54973,504230
1012,55022,504230
1013,55081,504230
1014,55130,504230
1015,55176,504230
1016,55223,504230
1017,55284,504230
1018,55344,504230
1019,55390,504230
1020,55449,504230
1021,55508,504230
1022,55561,504230
1023,55627,504230
1024,55698,504230
1025,55749,504230
1026,55800,504230
1027,55846,504230
1028,55897,504230
1029,55961,504230
1030,56015,504230
1031,56069,504230
1032,56112,504230
1033,56184,504230
1034,56243,504230
1035,56293,504230
1036,56337,504230
1037,56390,504230
1038,56444,504230
1039,56498,504230
1040,56547,504230
1041,56598,504230
1042,56653,504230
1043,56705,504230
1044,56753,504230
1045,56800,504230
1046,56865,504230
1047,56916,504230
1048,56963,504230
1049,57011,504230
1050,57071,504230
1051,57132,504230
1052,57197,504230
1053,57254,504230
1054,57312,504230
1055,57365,504230
1056,57412,504230
1057,57465,504230
1058,57527,504230
1059,57570,504230
1060,57622,504230
1061,57674,504230
